sound	subj	image	CURRENT_FIX_START	CURRENT_FIX_END	RT	List	Block	Trial	Item	TrialType	PicID	RespCode	noun1	noun2	adverb	verb	soundEnd	CURRENT_FIX_DUR
sva_20_spp.wav	l2122	SVA_20_3142.png	1517	1697	4033.88178524	2a	3	25	SVA_20	SPP	HeadFoil	LitHead	94	585	1126	1536	2638	180
sva_20_spp.wav	l2122	SVA_20_3142.png	-791	-597	4033.88178524	2a	3	25	SVA_20	SPP	Local	LitHead	94	585	1126	1536	2638	194
sva_20_spp.wav	l2122	SVA_20_3142.png	1945	2299	4033.88178524	2a	3	25	SVA_20	SPP	HeadFoil	LitHead	94	585	1126	1536	2638	354
sva_20_spp.wav	l2122	SVA_20_3142.png	505	841	4033.88178524	2a	3	25	SVA_20	SPP	HeadFoil	LitHead	94	585	1126	1536	2638	336
sva_20_spp.wav	l2122	SVA_20_3142.png	5853	6081	4033.88178524	2a	3	25	SVA_20	SPP	Head	LitHead	94	585	1126	1536	2638	228
sva_20_spp.wav	l2122	SVA_20_3142.png	-1111	-913	4033.88178524	2a	3	25	SVA_20	SPP	HeadFoil	LitHead	94	585	1126	1536	2638	198
sva_20_spp.wav	l2122	SVA_20_3142.png	4547	4627	4033.88178524	2a	3	25	SVA_20	SPP	Other	LitHead	94	585	1126	1536	2638	80
sva_20_spp.wav	l2122	SVA_20_3142.png	3833	4231	4033.88178524	2a	3	25	SVA_20	SPP	Head	LitHead	94	585	1126	1536	2638	398
sva_20_spp.wav	l2122	SVA_20_3142.png	3149	3811	4033.88178524	2a	3	25	SVA_20	SPP	Head	LitHead	94	585	1126	1536	2638	662
sva_20_spp.wav	l2122	SVA_20_3142.png	2861	3119	4033.88178524	2a	3	25	SVA_20	SPP	Head	LitHead	94	585	1126	1536	2638	258
sva_20_spp.wav	l2122	SVA_20_3142.png	4705	5017	4033.88178524	2a	3	25	SVA_20	SPP	Head	LitHead	94	585	1126	1536	2638	312
sva_20_spp.wav	l2122	SVA_20_3142.png	893	1231	4033.88178524	2a	3	25	SVA_20	SPP	Head	LitHead	94	585	1126	1536	2638	338
sva_20_spp.wav	l2122	SVA_20_3142.png	-31	205	4033.88178524	2a	3	25	SVA_20	SPP	Head	LitHead	94	585	1126	1536	2638	236
sva_20_spp.wav	l2122	SVA_20_3142.png	-331	-57	4033.88178524	2a	3	25	SVA_20	SPP	Head	LitHead	94	585	1126	1536	2638	274
sva_20_spp.wav	l2130	SVA_20_1234.png	5802	6048	10444.2724893	4a	1	20	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	246
sva_20_spp.wav	l2130	SVA_20_1234.png	9468	9792	10444.2724893	4a	1	20	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	324
sva_20_spp.wav	l2130	SVA_20_1234.png	5334	5782	10444.2724893	4a	1	20	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	448
sva_20_spp.wav	l2130	SVA_20_1234.png	6254	7022	10444.2724893	4a	1	20	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	768
sva_20_spp.wav	l2130	SVA_20_1234.png	-174	-36	10444.2724893	4a	1	20	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	138
sva_20_spp.wav	l2130	SVA_20_1234.png	11216	11876	10444.2724893	4a	1	20	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	660
sva_20_spp.wav	l2130	SVA_20_1234.png	9844	10184	10444.2724893	4a	1	20	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	340
sva_20_spp.wav	l2130	SVA_20_1234.png	11920	12330	10444.2724893	4a	1	20	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	410
sva_20_spp.wav	l2130	SVA_20_1234.png	8528	8892	10444.2724893	4a	1	20	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	364
sva_20_spp.wav	l2130	SVA_20_1234.png	3794	3822	10444.2724893	4a	1	20	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	28
sva_20_spp.wav	l2130	SVA_20_1234.png	-14	122	10444.2724893	4a	1	20	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	136
sva_20_spp.wav	l2130	SVA_20_1234.png	4996	5282	10444.2724893	4a	1	20	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	286
sva_20_spp.wav	l2130	SVA_20_1234.png	7468	8130	10444.2724893	4a	1	20	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	662
sva_20_spp.wav	l2130	SVA_20_1234.png	-3438	-1294	10444.2724893	4a	1	20	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	2144
sva_20_spp.wav	l2130	SVA_20_1234.png	8310	8506	10444.2724893	4a	1	20	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	196
sva_20_spp.wav	l2130	SVA_20_1234.png	1540	1792	10444.2724893	4a	1	20	SVA_20	SPP	HeadFoil	LitHeadFoil	94	585	1126	1536	2638	252
sva_20_spp.wav	l2130	SVA_20_1234.png	10208	11010	10444.2724893	4a	1	20	SVA_20	SPP	HeadFoil	LitHeadFoil	94	585	1126	1536	2638	802
sva_20_spp.wav	l2130	SVA_20_1234.png	3302	3574	10444.2724893	4a	1	20	SVA_20	SPP	HeadFoil	LitHeadFoil	94	585	1126	1536	2638	272
sva_20_spp.wav	l2130	SVA_20_1234.png	3842	4148	10444.2724893	4a	1	20	SVA_20	SPP	HeadFoil	LitHeadFoil	94	585	1126	1536	2638	306
sva_20_spp.wav	l2130	SVA_20_1234.png	-1252	-1108	10444.2724893	4a	1	20	SVA_20	SPP	Head	LitHeadFoil	94	585	1126	1536	2638	144
sva_20_spp.wav	l2130	SVA_20_1234.png	1148	1482	10444.2724893	4a	1	20	SVA_20	SPP	Local	LitHeadFoil	94	585	1126	1536	2638	334
sva_20_spp.wav	l2130	SVA_20_1234.png	4178	4864	10444.2724893	4a	1	20	SVA_20	SPP	HeadFoil	LitHeadFoil	94	585	1126	1536	2638	686
sva_20_spp.wav	l2130	SVA_20_1234.png	2152	3268	10444.2724893	4a	1	20	SVA_20	SPP	Head	LitHeadFoil	94	585	1126	1536	2638	1116
sva_20_spp.wav	l2130	SVA_20_1234.png	1816	1928	10444.2724893	4a	1	20	SVA_20	SPP	HeadFoil	LitHeadFoil	94	585	1126	1536	2638	112
sva_20_spp.wav	l2130	SVA_20_1234.png	160	350	10444.2724893	4a	1	20	SVA_20	SPP	HeadFoil	LitHeadFoil	94	585	1126	1536	2638	190
sva_20_spp.wav	l2130	SVA_20_1234.png	546	856	10444.2724893	4a	1	20	SVA_20	SPP	Head	LitHeadFoil	94	585	1126	1536	2638	310
sva_20_spp.wav	l2130	SVA_20_1234.png	7080	7446	10444.2724893	4a	1	20	SVA_20	SPP	Head	LitHeadFoil	94	585	1126	1536	2638	366
sva_20_spp.wav	l2130	SVA_20_1234.png	-894	-614	10444.2724893	4a	1	20	SVA_20	SPP	Head	LitHeadFoil	94	585	1126	1536	2638	280
sva_20_spp.wav	l2130	SVA_20_1234.png	8932	9442	10444.2724893	4a	1	20	SVA_20	SPP	Head	LitHeadFoil	94	585	1126	1536	2638	510
sva_20_spp.wav	l2130	SVA_20_1234.png	-556	-224	10444.2724893	4a	1	20	SVA_20	SPP	LocalFoil	LitHeadFoil	94	585	1126	1536	2638	332
sva_20_spp.wav	l2130	SVA_20_1234.png	888	1094	10444.2724893	4a	1	20	SVA_20	SPP	Head	LitHeadFoil	94	585	1126	1536	2638	206
sva_20_spp.wav	l2130	SVA_20_1234.png	12432	12486	10444.2724893	4a	1	20	SVA_20	SPP	LocalFoil	LitHeadFoil	94	585	1126	1536	2638	54
sva_20_spp.wav	l2134	SVA_20_2413.png	1991	2751	4094.69750843	1a	1	15	SVA_20	SPP	HeadFoil	LitHeadFoil	94	585	1126	1536	2638	760
sva_20_spp.wav	l2134	SVA_20_2413.png	409	789	4094.69750843	1a	1	15	SVA_20	SPP	LocalFoil	LitHeadFoil	94	585	1126	1536	2638	380
sva_20_spp.wav	l2134	SVA_20_2413.png	-2727	-1175	4094.69750843	1a	1	15	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	1552
sva_20_spp.wav	l2134	SVA_20_2413.png	5973	6131	4094.69750843	1a	1	15	SVA_20	SPP	Local	LitHeadFoil	94	585	1126	1536	2638	158
sva_20_spp.wav	l2134	SVA_20_2413.png	841	1085	4094.69750843	1a	1	15	SVA_20	SPP	Local	LitHeadFoil	94	585	1126	1536	2638	244
sva_20_spp.wav	l2134	SVA_20_2413.png	-1129	-761	4094.69750843	1a	1	15	SVA_20	SPP	Local	LitHeadFoil	94	585	1126	1536	2638	368
sva_20_spp.wav	l2134	SVA_20_2413.png	1131	1465	4094.69750843	1a	1	15	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	334
sva_20_spp.wav	l2134	SVA_20_2413.png	1517	1933	4094.69750843	1a	1	15	SVA_20	SPP	Head	LitHeadFoil	94	585	1126	1536	2638	416
sva_20_spp.wav	l2134	SVA_20_2413.png	-695	-201	4094.69750843	1a	1	15	SVA_20	SPP	LocalFoil	LitHeadFoil	94	585	1126	1536	2638	494
sva_20_spp.wav	l2134	SVA_20_2413.png	2773	3785	4094.69750843	1a	1	15	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	1012
sva_20_spp.wav	l2134	SVA_20_2413.png	5713	5925	4094.69750843	1a	1	15	SVA_20	SPP	LocalFoil	LitHeadFoil	94	585	1126	1536	2638	212
sva_20_spp.wav	l2134	SVA_20_2413.png	3807	4343	4094.69750843	1a	1	15	SVA_20	SPP	HeadFoil	LitHeadFoil	94	585	1126	1536	2638	536
sva_20_spp.wav	l2134	SVA_20_2413.png	-139	241	4094.69750843	1a	1	15	SVA_20	SPP	Other	LitHeadFoil	94	585	1126	1536	2638	380
sva_20_spp.wav	l2134	SVA_20_2413.png	4383	4663	4094.69750843	1a	1	15	SVA_20	SPP	Local	LitHeadFoil	94	585	1126	1536	2638	280
sva_20_spp.wav	l2134	SVA_20_2413.png	4721	5689	4094.69750843	1a	1	15	SVA_20	SPP	LocalFoil	LitHeadFoil	94	585	1126	1536	2638	968
sva_21_spp.wav	l2103	SVA_21_2413.png	-1617	-1213	3933.69366467	1b	3	12	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	404
sva_21_spp.wav	l2103	SVA_21_2413.png	3469	4267	3933.69366467	1b	3	12	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	798
sva_21_spp.wav	l2103	SVA_21_2413.png	2767	3145	3933.69366467	1b	3	12	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	378
sva_21_spp.wav	l2103	SVA_21_2413.png	-2935	-1817	3933.69366467	1b	3	12	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	1118
sva_21_spp.wav	l2103	SVA_21_2413.png	2273	2613	3933.69366467	1b	3	12	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	340
sva_21_spp.wav	l2103	SVA_21_2413.png	457	743	3933.69366467	1b	3	12	SVA_21	SPP	LocalFoil	LitHeadFoil	111	607	1101	1436	2533	286
sva_21_spp.wav	l2103	SVA_21_2413.png	2065	2225	3933.69366467	1b	3	12	SVA_21	SPP	Head	LitHeadFoil	111	607	1101	1436	2533	160
sva_21_spp.wav	l2103	SVA_21_2413.png	3197	3419	3933.69366467	1b	3	12	SVA_21	SPP	Head	LitHeadFoil	111	607	1101	1436	2533	222
sva_21_spp.wav	l2103	SVA_21_2413.png	-1173	-891	3933.69366467	1b	3	12	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	282
sva_21_spp.wav	l2103	SVA_21_2413.png	803	1095	3933.69366467	1b	3	12	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	292
sva_21_spp.wav	l2103	SVA_21_2413.png	4821	5971	3933.69366467	1b	3	12	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	1150
sva_21_spp.wav	l2103	SVA_21_2413.png	-247	-47	3933.69366467	1b	3	12	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	200
sva_21_spp.wav	l2103	SVA_21_2413.png	1583	2019	3933.69366467	1b	3	12	SVA_21	SPP	LocalFoil	LitHeadFoil	111	607	1101	1436	2533	436
sva_21_spp.wav	l2103	SVA_21_2413.png	4481	4775	3933.69366467	1b	3	12	SVA_21	SPP	Local	LitHeadFoil	111	607	1101	1436	2533	294
sva_21_spp.wav	l2103	SVA_21_2413.png	1271	1531	3933.69366467	1b	3	12	SVA_21	SPP	Local	LitHeadFoil	111	607	1101	1436	2533	260
sva_21_spp.wav	l2103	SVA_21_2413.png	-843	-521	3933.69366467	1b	3	12	SVA_21	SPP	Local	LitHeadFoil	111	607	1101	1436	2533	322
sva_21_spp.wav	l2103	SVA_21_2413.png	-21	419	3933.69366467	1b	3	12	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	440
sva_21_spp.wav	l2107	SVA_21_3142.png	-1091	-935	4078.15438383	2b	4	11	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	156
sva_21_spp.wav	l2107	SVA_21_3142.png	459	643	4078.15438383	2b	4	11	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	184
sva_21_spp.wav	l2107	SVA_21_3142.png	-903	-751	4078.15438383	2b	4	11	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	152
sva_21_spp.wav	l2107	SVA_21_3142.png	-2895	-1289	4078.15438383	2b	4	11	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	1606
sva_21_spp.wav	l2107	SVA_21_3142.png	5119	5673	4078.15438383	2b	4	11	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	554
sva_21_spp.wav	l2107	SVA_21_3142.png	1337	1491	4078.15438383	2b	4	11	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	154
sva_21_spp.wav	l2107	SVA_21_3142.png	2963	3437	4078.15438383	2b	4	11	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	474
sva_21_spp.wav	l2107	SVA_21_3142.png	1511	1953	4078.15438383	2b	4	11	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	442
sva_21_spp.wav	l2107	SVA_21_3142.png	2721	2935	4078.15438383	2b	4	11	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	214
sva_21_spp.wav	l2107	SVA_21_3142.png	4153	4387	4078.15438383	2b	4	11	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	234
sva_21_spp.wav	l2107	SVA_21_3142.png	2223	2693	4078.15438383	2b	4	11	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	470
sva_21_spp.wav	l2107	SVA_21_3142.png	4789	5089	4078.15438383	2b	4	11	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	300
sva_21_spp.wav	l2107	SVA_21_3142.png	3913	4135	4078.15438383	2b	4	11	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	222
sva_21_spp.wav	l2107	SVA_21_3142.png	4557	4763	4078.15438383	2b	4	11	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	206
sva_21_spp.wav	l2107	SVA_21_3142.png	3479	3611	4078.15438383	2b	4	11	SVA_21	SPP	Local	LitHeadFoil	111	607	1101	1436	2533	132
sva_21_spp.wav	l2107	SVA_21_3142.png	-493	-315	4078.15438383	2b	4	11	SVA_21	SPP	Local	LitHeadFoil	111	607	1101	1436	2533	178
sva_21_spp.wav	l2107	SVA_21_3142.png	3639	3863	4078.15438383	2b	4	11	SVA_21	SPP	Local	LitHeadFoil	111	607	1101	1436	2533	224
sva_21_spp.wav	l2107	SVA_21_3142.png	-701	-519	4078.15438383	2b	4	11	SVA_21	SPP	Local	LitHeadFoil	111	607	1101	1436	2533	182
sva_21_spp.wav	l2107	SVA_21_3142.png	941	1279	4078.15438383	2b	4	11	SVA_21	SPP	Head	LitHeadFoil	111	607	1101	1436	2533	338
sva_21_spp.wav	l2107	SVA_21_3142.png	731	919	4078.15438383	2b	4	11	SVA_21	SPP	Head	LitHeadFoil	111	607	1101	1436	2533	188
sva_21_spp.wav	l2107	SVA_21_3142.png	2027	2169	4078.15438383	2b	4	11	SVA_21	SPP	Head	LitHeadFoil	111	607	1101	1436	2533	142
sva_21_spp.wav	l2107	SVA_21_3142.png	673	699	4078.15438383	2b	4	11	SVA_21	SPP	Head	LitHeadFoil	111	607	1101	1436	2533	26
sva_21_spp.wav	l2107	SVA_21_3142.png	5697	6093	4078.15438383	2b	4	11	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	396
sva_21_spp.wav	l2107	SVA_21_3142.png	-265	421	4078.15438383	2b	4	11	SVA_21	SPP	LocalFoil	LitHeadFoil	111	607	1101	1436	2533	686
sva_21_spp.wav	l2111	SVA_21_4321.png	2958	3150	3779.38129367	3b	4	2	SVA_21	SPP	LocalFoil	LitHead	111	607	1101	1436	2533	192
sva_21_spp.wav	l2111	SVA_21_4321.png	4840	5822	3779.38129367	3b	4	2	SVA_21	SPP	Other	LitHead	111	607	1101	1436	2533	982
sva_21_spp.wav	l2111	SVA_21_4321.png	-604	-126	3779.38129367	3b	4	2	SVA_21	SPP	Other	LitHead	111	607	1101	1436	2533	478
sva_21_spp.wav	l2111	SVA_21_4321.png	1984	2186	3779.38129367	3b	4	2	SVA_21	SPP	LocalFoil	LitHead	111	607	1101	1436	2533	202
sva_21_spp.wav	l2111	SVA_21_4321.png	4026	4170	3779.38129367	3b	4	2	SVA_21	SPP	Head	LitHead	111	607	1101	1436	2533	144
sva_21_spp.wav	l2111	SVA_21_4321.png	1004	1194	3779.38129367	3b	4	2	SVA_21	SPP	LocalFoil	LitHead	111	607	1101	1436	2533	190
sva_21_spp.wav	l2111	SVA_21_4321.png	4412	4670	3779.38129367	3b	4	2	SVA_21	SPP	Other	LitHead	111	607	1101	1436	2533	258
sva_21_spp.wav	l2111	SVA_21_4321.png	4212	4380	3779.38129367	3b	4	2	SVA_21	SPP	LocalFoil	LitHead	111	607	1101	1436	2533	168
sva_21_spp.wav	l2111	SVA_21_4321.png	2238	2542	3779.38129367	3b	4	2	SVA_21	SPP	Head	LitHead	111	607	1101	1436	2533	304
sva_21_spp.wav	l2111	SVA_21_4321.png	1230	1376	3779.38129367	3b	4	2	SVA_21	SPP	Local	LitHead	111	607	1101	1436	2533	146
sva_21_spp.wav	l2111	SVA_21_4321.png	1644	1928	3779.38129367	3b	4	2	SVA_21	SPP	Head	LitHead	111	607	1101	1436	2533	284
sva_21_spp.wav	l2111	SVA_21_4321.png	3390	3998	3779.38129367	3b	4	2	SVA_21	SPP	Head	LitHead	111	607	1101	1436	2533	608
sva_21_spp.wav	l2111	SVA_21_4321.png	-88	174	3779.38129367	3b	4	2	SVA_21	SPP	Local	LitHead	111	607	1101	1436	2533	262
sva_21_spp.wav	l2111	SVA_21_4321.png	-1282	-1112	3779.38129367	3b	4	2	SVA_21	SPP	Local	LitHead	111	607	1101	1436	2533	170
sva_21_spp.wav	l2111	SVA_21_4321.png	798	954	3779.38129367	3b	4	2	SVA_21	SPP	Head	LitHead	111	607	1101	1436	2533	156
sva_21_spp.wav	l2111	SVA_21_4321.png	2576	2754	3779.38129367	3b	4	2	SVA_21	SPP	HeadFoil	LitHead	111	607	1101	1436	2533	178
sva_21_spp.wav	l2111	SVA_21_4321.png	3192	3370	3779.38129367	3b	4	2	SVA_21	SPP	Head	LitHead	111	607	1101	1436	2533	178
sva_21_spp.wav	l2111	SVA_21_4321.png	222	380	3779.38129367	3b	4	2	SVA_21	SPP	HeadFoil	LitHead	111	607	1101	1436	2533	158
sva_21_spp.wav	l2111	SVA_21_4321.png	606	758	3779.38129367	3b	4	2	SVA_21	SPP	HeadFoil	LitHead	111	607	1101	1436	2533	152
sva_21_spp.wav	l2111	SVA_21_4321.png	428	566	3779.38129367	3b	4	2	SVA_21	SPP	Local	LitHead	111	607	1101	1436	2533	138
sva_21_spp.wav	l2111	SVA_21_4321.png	-938	-812	3779.38129367	3b	4	2	SVA_21	SPP	HeadFoil	LitHead	111	607	1101	1436	2533	126
sva_21_spp.wav	l2111	SVA_21_4321.png	1428	1602	3779.38129367	3b	4	2	SVA_21	SPP	HeadFoil	LitHead	111	607	1101	1436	2533	174
sva_21_spp.wav	l2111	SVA_21_4321.png	-766	-630	3779.38129367	3b	4	2	SVA_21	SPP	Other	LitHead	111	607	1101	1436	2533	136
sva_21_spp.wav	l2111	SVA_21_4321.png	2778	2900	3779.38129367	3b	4	2	SVA_21	SPP	HeadFoil	LitHead	111	607	1101	1436	2533	122
sva_21_spp.wav	l2111	SVA_21_4321.png	-3238	-1310	3779.38129367	3b	4	2	SVA_21	SPP	Other	LitHead	111	607	1101	1436	2533	1928
sva_21_spp.wav	l2115	SVA_21_1234.png	-1543	-1227	5389.6602262	4b	2	14	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	316
sva_21_spp.wav	l2115	SVA_21_1234.png	-4951	-1717	5389.6602262	4b	2	14	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	3234
sva_21_spp.wav	l2115	SVA_21_1234.png	523	683	5389.6602262	4b	2	14	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	160
sva_21_spp.wav	l2115	SVA_21_1234.png	929	975	5389.6602262	4b	2	14	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	46
sva_21_spp.wav	l2115	SVA_21_1234.png	5989	6163	5389.6602262	4b	2	14	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	174
sva_21_spp.wav	l2115	SVA_21_1234.png	3763	4023	5389.6602262	4b	2	14	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	260
sva_21_spp.wav	l2115	SVA_21_1234.png	3387	3491	5389.6602262	4b	2	14	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	104
sva_21_spp.wav	l2115	SVA_21_1234.png	-631	-607	5389.6602262	4b	2	14	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	24
sva_21_spp.wav	l2115	SVA_21_1234.png	207	461	5389.6602262	4b	2	14	SVA_21	SPP	LocalFoil	LitHeadFoil	111	607	1101	1436	2533	254
sva_21_spp.wav	l2115	SVA_21_1234.png	-983	-847	5389.6602262	4b	2	14	SVA_21	SPP	LocalFoil	LitHeadFoil	111	607	1101	1436	2533	136
sva_21_spp.wav	l2115	SVA_21_1234.png	-583	-503	5389.6602262	4b	2	14	SVA_21	SPP	Local	LitHeadFoil	111	607	1101	1436	2533	80
sva_21_spp.wav	l2115	SVA_21_1234.png	2851	3153	5389.6602262	4b	2	14	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	302
sva_21_spp.wav	l2115	SVA_21_1234.png	4593	4773	5389.6602262	4b	2	14	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	180
sva_21_spp.wav	l2115	SVA_21_1234.png	4803	5241	5389.6602262	4b	2	14	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	438
sva_21_spp.wav	l2115	SVA_21_1234.png	2227	2385	5389.6602262	4b	2	14	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	158
sva_21_spp.wav	l2115	SVA_21_1234.png	-455	-205	5389.6602262	4b	2	14	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	250
sva_21_spp.wav	l2115	SVA_21_1234.png	4255	4567	5389.6602262	4b	2	14	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	312
sva_21_spp.wav	l2115	SVA_21_1234.png	2689	2827	5389.6602262	4b	2	14	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	138
sva_21_spp.wav	l2115	SVA_21_1234.png	5269	5649	5389.6602262	4b	2	14	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	380
sva_21_spp.wav	l2115	SVA_21_1234.png	6853	6961	5389.6602262	4b	2	14	SVA_21	SPP	Head	LitHeadFoil	111	607	1101	1436	2533	108
sva_21_spp.wav	l2115	SVA_21_1234.png	6199	6401	5389.6602262	4b	2	14	SVA_21	SPP	Head	LitHeadFoil	111	607	1101	1436	2533	202
sva_21_spp.wav	l2115	SVA_21_1234.png	1481	1683	5389.6602262	4b	2	14	SVA_21	SPP	Head	LitHeadFoil	111	607	1101	1436	2533	202
sva_21_spp.wav	l2115	SVA_21_1234.png	-1189	-1039	5389.6602262	4b	2	14	SVA_21	SPP	Head	LitHeadFoil	111	607	1101	1436	2533	150
sva_21_spp.wav	l2115	SVA_21_1234.png	2417	2647	5389.6602262	4b	2	14	SVA_21	SPP	Head	LitHeadFoil	111	607	1101	1436	2533	230
sva_21_spp.wav	l2115	SVA_21_1234.png	4049	4199	5389.6602262	4b	2	14	SVA_21	SPP	Local	LitHeadFoil	111	607	1101	1436	2533	150
sva_21_spp.wav	l2115	SVA_21_1234.png	5693	5945	5389.6602262	4b	2	14	SVA_21	SPP	Local	LitHeadFoil	111	607	1101	1436	2533	252
sva_21_spp.wav	l2115	SVA_21_1234.png	1905	2171	5389.6602262	4b	2	14	SVA_21	SPP	Local	LitHeadFoil	111	607	1101	1436	2533	266
sva_21_spp.wav	l2115	SVA_21_1234.png	1003	1131	5389.6602262	4b	2	14	SVA_21	SPP	Head	LitHeadFoil	111	607	1101	1436	2533	128
sva_21_spp.wav	l2115	SVA_21_1234.png	6459	6801	5389.6602262	4b	2	14	SVA_21	SPP	LocalFoil	LitHeadFoil	111	607	1101	1436	2533	342
sva_21_spp.wav	l2115	SVA_21_1234.png	6991	7291	5389.6602262	4b	2	14	SVA_21	SPP	Head	LitHeadFoil	111	607	1101	1436	2533	300
sva_21_spp.wav	l2115	SVA_21_1234.png	-31	147	5389.6602262	4b	2	14	SVA_21	SPP	Head	LitHeadFoil	111	607	1101	1436	2533	178
sva_21_spp.wav	l2115	SVA_21_1234.png	1185	1427	5389.6602262	4b	2	14	SVA_21	SPP	LocalFoil	LitHeadFoil	111	607	1101	1436	2533	242
sva_21_spp.wav	l2115	SVA_21_1234.png	7309	7433	5389.6602262	4b	2	14	SVA_21	SPP	Head	LitHeadFoil	111	607	1101	1436	2533	124
sva_21_spp.wav	l2119	SVA_21_2413.png	5733	6175	4807.4631159	1b	3	12	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	442
sva_21_spp.wav	l2119	SVA_21_2413.png	-265	495	4807.4631159	1b	3	12	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	760
sva_21_spp.wav	l2119	SVA_21_2413.png	3343	3729	4807.4631159	1b	3	12	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	386
sva_21_spp.wav	l2119	SVA_21_2413.png	6215	6847	4807.4631159	1b	3	12	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	632
sva_21_spp.wav	l2119	SVA_21_2413.png	5107	5313	4807.4631159	1b	3	12	SVA_21	SPP	HeadFoil	LitHeadFoil	111	607	1101	1436	2533	206
sva_21_spp.wav	l2119	SVA_21_2413.png	4107	4323	4807.4631159	1b	3	12	SVA_21	SPP	Other	LitHeadFoil	111	607	1101	1436	2533	216
